SHANTISM            ,Shanti Overseas (Ind ,10,1903,11.106,27.3599,166.98269999999999,7.3377999999999997,6.6071,0,1.3435999999999999,24.140000000000001,    ,0,0,,0,0,0,0,74.950000000000003,0,0,0.22900000000000001,25.543800000000001,27,64.996499999999997,0,Edible Oils & Solvent Extraction,23,14,-1073442796,247
SRPLEQ              ,Shree Ram Proteins ,10,1903,21.420000000000002,20.028700000000001,158.14089999999999,3.3441000000000001,1.5611999999999999,0,0.97060000000000002,7.79,    ,0,0,,0,0,0,0,55.600000000000001,0,0,0.22,67.472999999999999,43,108.4255,0,Edible Oils & Solvent Extraction,31.5,23,-1073442796,247
541401              ,Arihant Institute ,10,2003,9.4049999999999994,14.542400000000001,0.56699999999999995,3.5000000000000003E-2,3.7199999999999997E-2,0,5.9499999999999997E-2,0.25,    ,0,0,,0,0,0,0,40.07,6.6299999999999999,0,0.25600000000000001,2.0407999999999999,6,2.3551000000000002,0,Education - Coaching/Study Material/Others,2.1699999999999999,2,-1073442796,247
GLOBALSM            ,Global Education ,10,1903,10.180300000000001,29.829000000000001,29.974399999999999,6.6665999999999999,6.5484999999999998,4,0,21.949999999999999,    ,0,0,,0,0,0,0,72.489999999999995,0,0,0.23699999999999999,199.53380000000001,215,198.3519,0,Education - Coaching/Study Material/Others,196,41,-1073442796,247
542592              ,Humming Bird Educat ,10,2003,0.61299999999999999,51.3474,2.3690000000000002,0.23100000000000001,3.7684000000000002,0,0,7.3300000000000001,    ,0,0,,0,0,0,0,74.870000000000005,0,0,7.0000000000000007E-2,8.6677999999999997,153,6.1063000000000001,0,Education - Coaching/Study Material/Others,141.40000000000001,64,-1073442796,247
AARONEQ             ,Aaron Industries ,10,1903,10.043900000000001,9.7396999999999991,17.5532,1.0589,1.0543,0,0.47489999999999999,10.82,    ,0,0,,0,0,0,0,74.969999999999999,0,0,0.17299999999999999,61.820500000000003,68,65.888599999999997,0,Electric Equipment - General,61.549999999999997,21,-1073442796,247
543172              ,Cospower Engineering ,10,2003,1.5,38.333199999999998,11.038,0.80530000000000002,5.3686999999999996,0,1.5878000000000001,14,    ,0,0,,0,0,0,0,73.329999999999998,0,0,8.1000000000000003E-2,9.75,80,11.8597,0,Electric Equipment - General,65,51,-1073442796,247
542668              ,Evans Electric*,10,2003,1.3720000000000001,77.469800000000006,7.2813999999999997,1.0337000000000001,7.5343,0,0.0146,9.7200000000000006,    ,0,0,,0,0,0,0,59.43,0,0,0.078,32.927999999999997,300,29.8962,0,Electric Equipment - General,240,143,-1073442796,247
FOCUSSM             ,Focus Lighting ,10,1903,10.1358,30.968800000000002,109.8732,9.7302,9.5998999999999999,1,8.8900000000000007E-2,30.989999999999998,    ,0,0,,0,0,0,0,73.359999999999999,0,0,0.215,19.257999999999999,40,21.4209,0,Electric Equipment - General,19,16,-1073442796,247
GODHASM             ,Godha Cabcon & Insul ,10,1903,11.103999999999999,22.0746,72.629499999999993,0.35920000000000002,0.32350000000000001,0,0.33979999999999999,1.46,    ,0,0,,0,0,0,0,72.939999999999998,0,0,0.16300000000000001,37.198399999999999,35,43.221600000000002,0,Electric Equipment - General,33.5,11,-1073442796,247
MARINESM            ,Marine Electricals ,10,1903,24.533000000000001,50.597299999999997,323.23009999999999,7.7771999999999997,3.1701000000000001,0,0.40160000000000001,6.2599999999999998,    ,0,0,,0,0,0,0,73.510000000000005,0,0,0.252,474.83710000000002,199,474.3295,0,Electric Equipment - General,193.55000000000001,78,-1073442796,247
SERVOTECHSM         ,Servotech Power Syst ,10,1903,18.310400000000001,19.672499999999999,88.500900000000001,3.0047000000000001,1.641,0,0.43209999999999998,8.3399999999999999,    ,0,0,,0,0,0,0,70.209999999999994,11.41,0,0.30599999999999999,40.282899999999998,24,52.943399999999997,0,Electric Equipment - General,22,7,-1073442796,247
SOLEXSM             ,Solex Energy ,10,1903,4.9400000000000004,36.388199999999998,149.0591,4.9724000000000004,10.0657,0,0.35899999999999999,27.66,    ,0,0,,0,0,0,0,70.430000000000007,0,0,0.22,17.7593,38,23.577300000000001,0,Electric Equipment - General,35.950000000000003,19,-1073442796,247
SPECTRUMSM          ,Spectrum Electrical ,10,2003,15.1198,46.860799999999998,141.19810000000001,4.6801000000000004,3.0952999999999999,0,0.69279999999999997,6.5999999999999996,    ,0,0,,0,0,0,0,68.629999999999995,0,0,0.109,98.278899999999993,69,142.4324,0,Electric Equipment - General,65,50,-1073442796,247
541445              ,Waa Solar*,10,2003,6.6333000000000002,246.0258,24.995699999999999,10.290699999999999,15.5136,0,0.38519999999999999,6.2999999999999998,    ,0,0,,0,0,0,0,69.840000000000003,76,0,0.33400000000000002,30.546700000000001,47,62.353299999999997,0,Electric Equipment - General,46.049999999999997,15,-1073442796,247
WFLSM               ,Wonder Fibromats ,10,1903,8.3755000000000006,26.549499999999998,306.63900000000001,6.1383999999999999,7.3289999999999997,0,1.1617999999999999,27.600000000000001,    ,0,0,,0,0,0,0,71.790000000000006,0,9.2400000000000002,0.11799999999999999,39.574199999999998,95,62.618299999999998,0,Electric Equipment - General,47.25,43,-1073442796,247
540358              ,RMC Switchgears ,10,2003,6.0922000000000001,10.551600000000001,0.32819999999999999,0.0189,0.031,0,1.3626,0.28999999999999998,    ,0,0,,0,0,0,0,56.259999999999998,0,0,0.253,9.7475000000000005,25,44.005299999999998,0,Electric Equipment - Switchgear/Circuit Break,16,12,-1073442796,247
SRIRAMSM            ,Shri Ram Switchgears ,10,1903,10.0105,19.236000000000001,28.204499999999999,0.77259999999999995,0.77180000000000004,0,1.9156,4.0099999999999998,    ,0,0,,0,0,0,0,60.810000000000002,0,0,0.27200000000000002,13.0137,15,44.058300000000003,0,Electric Equipment - Switchgear/Circuit Break,13,13,-1073442796,247
541983              ,Innovative Ideals ,10,2003,11.380100000000001,20.874300000000002,12.5326,-2.9621,-2.6029,0,0.13089999999999999,0,    ,0,0,,0,0,0,0,52.460000000000001,0,0,0.374,8.0229999999999997,66,11.465400000000001,0,Electronics - Equipment/Components,7.0499999999999998,6,-1073442796,247
PULZSM              ,Pulz Electronics ,10,1903,5.452,21.012499999999999,23.997699999999998,2.4651999999999998,4.5217999999999998,0.5,0.002,21.510000000000002,    ,0,0,,0,0,0,0,73.359999999999999,0,0,0.157,8.2324999999999999,30,6.5217000000000001,0,Electronics - Equipment/Components,15.1,9,-1073442796,247
AHLADASM            ,Ahlada Engineers ,10,1903,12.920999999999999,84.439099999999996,207.43260000000001,11.367900000000001,8.7980999999999998,0,0.40429999999999999,10.41,    ,0,0,,0,0,0,0,50.359999999999999,0,10.57,0.371,71.517700000000005,70,114.2145,0,Engineering - General,55.350000000000001,36,-1073442796,247
543236              ,Atam Valves ,10,2003,4.125,14.4991,16.2942,0.49430000000000002,1.1982999999999999,0,1.5924,8.2599999999999998,    ,0,0,,0,0,0,0,0,0,0,0,15.1387,41,22.727399999999999,0,Engineering - General,36.700000000000003,36,-1073442796,247
EMKAYTOOLSSM        ,Emkay Taps & Cutting ,10,1903,10.6713,101.7226,64.182900000000004,5.2678000000000003,4.9364999999999997,0.5,0.0264,4.8499999999999996,    ,0,0,,0,0,0,0,74.560000000000002,0,0,0.106,75.072500000000005,165,76.5304,0,Engineering - General,70.349999999999994,59,-1073442796,247
FELIXSM             ,Felix Industries ,10,1903,5.093,15.084099999999999,1.9603999999999999,-1.1306,-2.2201,0,0.1376,0,    ,0,0,,0,0,0,0,73.129999999999995,5.0000000000000003E-2,0,0.10299999999999999,15.7883,40,16.428899999999999,0,Engineering - General,31,11,-1073442796,247
541353              ,Innovators Facade Sy*,10,2003,18.867799999999999,53.564,141.30520000000001,-8.2005999999999997,-4.3464,0,0.41370000000000001,0,    ,0,0,,0,0,0,0,62.659999999999997,0,0.23999999999999999,0.91300000000000003,56.697699999999998,36,85.093599999999995,0,Engineering - General,30.050000000000001,13,-1073442796,247
542459              ,Kranti Industries*,10,2003,8.8019999999999996,22.327500000000001,47.548200000000001,-0.71579999999999999,-0.81320000000000003,0,0.95979999999999999,0,    ,0,0,,0,0,0,0,73.569999999999993,0,0,0.21299999999999999,12.5604,33,31.363,0,Engineering - General,14.27,12,-1073442796,247
MACPOWEREQ          ,Macpower CNC Machine ,10,1903,10.004099999999999,65.537700000000001,140.24850000000001,12.644600000000001,12.6394,0,0,19.280000000000001,    ,0,0,,0,0,0,0,70.040000000000006,0,13.380000000000001,0.52200000000000002,61.375500000000002,101,33.497300000000003,0,Engineering - General,61.350000000000001,33,-1073442796,247
MARSHALLSM          ,Marshall Machines ,10,1903,14.550000000000001,26.469799999999999,65.228300000000004,5.7746000000000004,3.9687999999999999,0,1.6223000000000001,14.99,    ,0,0,,0,0,0,0,73.379999999999995,0,0,0.432,10.839700000000001,21,35.829000000000001,0,Engineering - General,7.4500000000000002,5,-1073442796,247
540519              ,Meera Industries*,10,2003,10.678699999999999,21.703199999999999,20.156300000000002,0.55859999999999999,0.5232,1,0,2.4100000000000001,    ,0,0,,0,0,0,0,63.859999999999999,0,0,0.47799999999999998,39.511499999999998,82,38.458300000000001,0,Engineering - General,37,30,-1073442796,247
540150              ,Mewar Hi-Tech Engine ,10,2003,3.9036,28.924800000000001,52.742899999999999,0.34150000000000003,0.87480000000000002,0,1.8332999999999999,3.02,    ,0,0,,0,0,0,0,56,0,0,6.0999999999999999E-2,14.657999999999999,38,34.325099999999999,0,Engineering - General,37.549999999999997,22,-1073442796,247
NITIRAJSM           ,Nitiraj Engineers ,10,1903,10.250999999999999,65.245500000000007,53.883699999999997,6.0685000000000002,5.9199999999999999,0,0,9.0700000000000003,    ,0,0,,0,0,0,0,68.049999999999997,0,0,0.51200000000000001,51.716200000000001,68,50.118000000000002,0,Engineering - General,50.450000000000003,48,-1073442796,247
541151              ,Ridings Consulting*,10,2003,12.44,1.3567,5.2408000000000001,-10.452400000000001,-8.4023000000000003,0,5.2476000000000003,0,    ,0,0,,0,0,0,0,70.730000000000004,0,0,8.9999999999999997E-2,17.913599999999999,23,26.702200000000001,0,Engineering - General,14.4,12,-1073442796,247
541112              ,Shreeshay Engineers*,10,2003,13.2033,16.145099999999999,4.1029999999999998,0.40329999999999999,0.30549999999999999,0,0,1.8899999999999999,    ,0,0,,0,0,0,0,72.730000000000004,0,0,4.0000000000000001E-2,21.125399999999999,17,19.6251,0,Engineering - General,16,16,-1073442796,247
SUPREMEENGSM        ,Supreme Engineering ,10,2003,24.995000000000001,21.488800000000001,166.89930000000001,4.2533000000000003,1.7017,0,1.7330000000000001,7.9100000000000001,    ,0,0,,0,0,0,0,68.299999999999997,11.130000000000001,0,0.34200000000000003,55.738799999999998,30,138.61009999999999,0,Engineering - General,22.300000000000001,13,-1073442796,247
541228              ,Taylormade Renewable ,10,2003,9.8247999999999998,20.162400000000002,3.4935999999999998,0.1246,0.12690000000000001,0,4.9200000000000001E-2,0.62,    ,0,0,,0,0,0,0,60.159999999999997,0,0,8.7999999999999995E-2,4.3228999999999997,10,2.3538999999999999,0,Engineering - General,4.4000000000000004,3,-1073442796,247
TEMBOSM             ,Tembo Global Indust ,10,2003,5.0229999999999997,41.608400000000003,78.726699999999994,2.4504000000000001,4.8784000000000001,0,0.53110000000000002,11.720000000000001,    ,0,0,,0,0,0,0,72.760000000000005,0,0,8.6999999999999994E-2,102.4692,204,110.9729,0,Engineering - General,204,115,-1073442796,247
THEJOSM             ,Thejo Engineering Lt ,10,1903,3.4975000000000001,266.16410000000002,190.32839999999999,13.571400000000001,38.803100000000001,5,0.2329,14.57,    ,0,0,,0,0,0,0,55.899999999999999,0,0.28999999999999998,0.57299999999999995,421.44869999999997,1469,431.8605,0,Engineering - General,1205,351,-1073442796,247
BRIGHTSM            ,Bright Solar ,10,1903,20.399999999999999,18.590800000000002,57.414400000000001,2.3410000000000002,1.1476,0,1.2500000000000001E-2,6.1699999999999999,    ,0,0,,0,0,0,0,66.890000000000001,0,0,0.55700000000000005,12.954000000000001,16,10.6873,0,Engineering - Heavy,6.3499999999999996,5,-1073442796,247
BTMLSM              ,Bodhi Tree Multimed ,10,2003,1.25,7.1733000000000002,26.7134,3.6556999999999999,29.245999999999999,0,-56.792400000000001,407.69999999999999,    ,0,0,,0,0,0,0,0,0,0,0,11.237500000000001,98,16.0032,0,Entertainment & Media,89.900000000000006,75,-1073442796,247
542727              ,City Pulse Multiplex ,10,2003,3.3180000000000001,19.453399999999998,3.2425000000000002,0.1019,0.30709999999999998,0,1.1014999999999999,1.5700000000000001,    ,0,0,,0,0,0,0,39.780000000000001,0,0,0.13300000000000001,4.7645999999999997,30,7.2958999999999996,0,Entertainment & Media,14.359999999999999,9,-1073442796,247
540151              ,Diksat Transworld L*,10,2003,17.5428,12.086,5.0510000000000002,-3.9195000000000002,-2.2343000000000002,0,0.50290000000000001,0,    ,0,0,,0,0,0,0,71.480000000000004,0,0,8.6999999999999994E-2,192.09440000000001,130,202.3415,0,Entertainment & Media,109.5,84,-1073442796,247
541703              ,Ganesh Films India ,10,2003,3.0076000000000001,44.860199999999999,2.0350000000000001,-0.60699999999999998,-2.0182000000000002,0,0.12959999999999999,0,    ,0,0,,0,0,0,0,60.829999999999998,0,0,0.20699999999999999,6.0754999999999999,47,7.5035999999999996,0,Entertainment & Media,20.199999999999999,20,-1073442796,247
MPTODAYSM           ,Madhya Pradesh Today ,10,1903,4.5679999999999996,56.950899999999997,28.026700000000002,4.4669999999999996,9.7789000000000001,0.5,0.2727,17.170000000000002,    ,0,0,,0,0,0,0,53.409999999999997,0,0,0.30599999999999999,5.1618000000000004,22,-3.7751999999999999,0,Entertainment & Media,11.300000000000001,10,-1073442796,247
543247              ,Net Pix Shorts Digit ,10,2003,1.6001000000000001,10.1424,0.18360000000000001,2.2800000000000001E-2,0.19,0,1.387,1.3999999999999999,    ,0,0,,0,0,0,0,0,0,0,0,1.6001000000000001,,3.1836000000000002,0,Entertainment & Media,10,,-1073442796,247
SILLYMONKSBE        ,Silly Monks Entertai ,10,1903,10.2113,16.623699999999999,11.036199999999999,0.74619999999999997,0.73080000000000001,0,3.0000000000000001E-3,4.3899999999999997,    ,0,0,,0,0,0,0,43.310000000000002,0,0,0.40400000000000003,21.699000000000002,44,21.507899999999999,0,Entertainment & Media,21.25,20,-1073442796,247
540084              ,Spicy Entertainment ,10,2003,16.511199999999999,10.4777,8.1292000000000009,5.5500000000000001E-2,3.3599999999999998E-2,0,0,0.32000000000000001,    ,0,0,,0,0,0,0,25.739999999999998,0,0,0.46800000000000003,2.0969000000000002,6,1.9579,0,Entertainment & Media,1.27,1,-1073442796,247
542654              ,V R Films & Studios ,10,2003,1.3720000000000001,61.582299999999996,9.1028000000000002,1.7410000000000001,12.689500000000001,0,0.43009999999999998,20.600000000000001,    ,0,0,,0,0,0,0,73.25,0,0,0.107,15.092000000000001,165,15.7483,0,Entertainment & Media,110,55,-1073442796,247
VERTOZEQ            ,Vertoz Advertising ,10,2003,11.970000000000001,22.5319,16.5961,2.1232000000000002,1.7738,0.10000000000000001,0.18099999999999999,7.8700000000000001,    ,0,0,,0,0,0,0,56.32,0,0,1.214,218.0934,192,219.1044,0,Entertainment & Media,182.19999999999999,48,-1073442796,247
BOHRASM             ,Bohra Industries ,10,1903,15.241,26.226199999999999,95.087500000000006,-40.284300000000002,-26.4315,0,1.9563999999999999,0,    ,0,0,,0,0,0,0,61.159999999999997,59.460000000000001,0,0.52600000000000002,1.4478,3,77.231200000000001,0,Fertilisers,0.94999999999999996,0,-1073442796,247
SIKKOSM             ,Sikko Industries ,10,1903,5.5999999999999996,25.545999999999999,26.892199999999999,2.0076000000000001,3.5851000000000002,0,0.63139999999999996,14.029999999999999,    ,0,0,,0,0,0,0,71.420000000000002,0,0,0.124,14.784000000000001,34,20.561599999999999,0,Fertilisers,26.399999999999999,18,-1073442796,247
536737              ,Amrapali Capital & F ,10,2003,9.7786000000000008,85.092399999999998,79.481999999999999,0.55300000000000005,0.5655,0,0.16450000000000001,0.66000000000000003,    ,0,0,,0,0,0,0,59.780000000000001,0,0,6.4000000000000001E-2,5.5640000000000001,12,-58.015999999999998,0,Finance & Investments,5.6900000000000004,6,-1073442796,247
539265              ,Amrapali Fincap Ltd. ,10,2003,13.44,109.36,112.6811,0.75070000000000003,0.55859999999999999,0,0,0.51000000000000001,    ,0,0,,0,-34.359999999999999,0,0,20.09,0,0,0.047,19.608899999999998,15,17.134499999999999,0,Finance & Investments,14.59,12,-1073442796,247
538716              ,Aryaman Capital Mark ,10,2003,11.9771,14.7598,84.250600000000006,9.4799999999999995E-2,7.9200000000000007E-2,0,1.8554999999999999,0.53000000000000003,    ,0,0,,0,0,0,0,74.280000000000001,0,0,4.2000000000000003E-2,39.524500000000003,47,66.500500000000002,0,Finance & Investments,33,28,-1073442796,247
ASCOMSM             ,Ascom Leasing & Inve ,10,1903,7.8094000000000001,20.958600000000001,8.9751999999999992,3.4535999999999998,4.4223999999999997,0,0.7248,21.100000000000001,    ,0,0,,0,0,0,0,74.030000000000001,0,0,4.2000000000000003E-2,34.361499999999999,47,39.729300000000002,0,Finance & Investments,44,29,-1073442796,247
541053              ,East India Sec ,10,2003,3.6669999999999998,1071.5644,70.141099999999994,44.662599999999998,121.7962,0,0,11.359999999999999,    ,0,0,,0,0,0,0,72.510000000000005,0,1.27,0.115,377.70100000000002,1063,182.8381,0,Finance & Investments,1030,994,-1073442796,247
539839              ,Franklin Leasing & F ,10,2003,15.782400000000001,23.423200000000001,3.3591000000000002,0.17380000000000001,0.11020000000000001,0,0,0.46999999999999997,    ,0,0,,0,0,0,0,26.969999999999999,0,1.0700000000000001,7.3999999999999996E-2,28.487200000000001,36,27.8262,0,Finance & Investments,18.050000000000001,18,-1073442796,247
542802              ,Galactico Corporate ,10,2003,5.7312000000000003,23.135899999999999,1.335,0.47589999999999999,0.83040000000000003,0,0,3.5800000000000001,    ,0,0,,0,0,0,0,71.930000000000007,0,0,3.5000000000000003E-2,13.754799999999999,29,12.8241,0,Finance & Investments,24,23,-1073442796,247
538319              ,GCM Capital Advisors ,10,1903,16.940000000000001,20.277100000000001,2.5013000000000001,-6.5199999999999994E-2,-0.0385,0,6.7999999999999996E-3,0,    ,0,0,,0,0,0,0,39.030000000000001,0,0,1.4039999999999999,4.8787000000000003,4,4.7363,0,Finance & Investments,2.8799999999999999,1,-1073442796,247
511593              ,Libord Finance Ltd. ,10,2003,15.699999999999999,10.2841,1.5326,0.26390000000000002,0.1681,0,0,1.6299999999999999,    ,0,0,,0,45.710000000000001,0,0,73.540000000000006,0,0,11.728,2.7004000000000001,6,2.6775000000000002,0,Finance & Investments,1.72,2,-1073442796,247
509760              ,Modern Shares & Stoc ,10,2003,2.9310999999999998,39.556800000000003,2.2728999999999999,-0.40329999999999999,-1.3758999999999999,0,2.5000000000000001E-3,0,    ,0,0,,0,14.300000000000001,0,0,72.829999999999998,0,0,0.871,1.4479,7,-7.7923,0,Finance & Investments,4.9400000000000004,5,-1073442796,247
538668              ,Naysaa Securities ,10,2003,3.4767000000000001,7.6445999999999996,22.419899999999998,0.28000000000000003,0.80530000000000002,0,2.2850000000000001,10.529999999999999,    ,0,0,,0,0,0,0,47.640000000000001,0,0,0.078,10.430199999999999,44,17.134499999999999,0,Finance & Investments,30,27,-1073442796,247
509099              ,Oswal Leasing ,10,2003,0.5,55.6997,0.1706,4.0000000000000001E-3,8.0100000000000005E-2,0,0,0.14000000000000001,    ,0,0,,0,5.0300000000000002,0,0,25.969999999999999,0,0,3.0529999999999999,0.51549999999999996,10,0.499,0,Finance & Investments,10.31,10,-1073442796,247
538646              ,QGO Finance ,10,2003,6.9527999999999999,13.5886,3.5817000000000001,0.58240000000000003,0.8377,0,1.8787,6.1600000000000001,    ,0,0,,0,227.74000000000001,0,0,73.040000000000006,0,0,0.34699999999999998,11.472099999999999,23,28.887599999999999,0,Finance & Investments,16.5,11,-1073442796,247
538402              ,SPS Finquest ,10,2003,4.5057,58.255600000000001,4.6848000000000001,-14.3408,-31.828199999999999,0,1.6305000000000001,0,    ,0,0,,0,0,0,0,54.560000000000002,0,0,9.0999999999999998E-2,45.057000000000002,148,87.202399999999997,0,Finance & Investments,100,99,-1073442796,247
539026              ,SSPN Finance L ,10,2003,3.7864,11.2029,0.3765,0.109,0.28789999999999999,0,0.15340000000000001,2.5600000000000001,    ,0,0,,0,-2.2599999999999998,0,0,39.869999999999997,0,0,0.108,12.4572,64,12.9618,0,Finance & Investments,32.899999999999999,27,-1073442796,247
536738              ,Stellar Capital Serv*,10,2003,24.961500000000001,18.479099999999999,4.5185000000000004,0.36180000000000001,0.1449,0,0.001,0.78000000000000003,    ,0,0,,0,0,0,0,24.039999999999999,0,0,0.221,8.6117000000000008,6,8.3930000000000007,0,Finance & Investments,3.4500000000000002,3,-1073442796,247
538597              ,TTI Enterprise Ltd. ,10,2003,25.404399999999999,10.457800000000001,1.764,-0.25580000000000003,-0.1007,0,0,0,    ,0,0,,0,-56.710000000000001,0,0,23.5,0,0,0.82899999999999996,1.9815,1,-0.0138,0,Finance & Investments,0.78000000000000003,0,-1073442796,247
WEALTHSM            ,Wealth First Portfol ,10,1903,10.654999999999999,31.894300000000001,330.24849999999998,7.0465,6.6134000000000004,1,4.0099999999999997E-2,20.73,    ,0,0,,0,0,0,0,73.670000000000002,0,0,0.23400000000000001,91.632999999999996,88,85.255099999999999,0,Finance & Investments,86,54,-1073442796,247
541945              ,Ranjeet Mechatronics ,10,2003,6.5998999999999999,18.203199999999999,34.912599999999998,0.67820000000000003,1.0276000000000001,0,0.66500000000000004,5.6399999999999997,    ,0,0,,0,0,0,0,66.329999999999998,0,0,5.9999999999999998E-2,9.2399000000000004,29,16.048100000000002,0,Fire Protection Equipment,14,14,-1073442796,247
540681              ,Chothani Foods ,10,2003,5.1600000000000001,12.662000000000001,4.3093000000000004,0.16159999999999999,0.31319999999999998,0,0.12989999999999999,2.4700000000000002,    ,0,0,,0,0,0,0,48.439999999999998,0,0,0.151,2.0535999999999999,9,2.4525000000000001,0,Food Processing - Bakery/Dairy/Fruits/Others,3.98,3,-1073442796,247
DANGEEEQ            ,Dangee Dums ,10,1903,10.265000000000001,33.631900000000002,38.319400000000002,2.1482000000000001,2.0928,0,0.4446,6.2199999999999998,    ,0,0,,0,0,0,0,69.310000000000002,0,0,0.21299999999999999,122.15349999999999,175,134.7029,0,Food Processing - Bakery/Dairy/Fruits/Others,119,71,-1073442796,247
EIFFLSM             ,Euro India Fresh ,10,2003,24.800000000000001,24.358799999999999,92.790000000000006,0.34999999999999998,0.1411,0,0.26269999999999999,0.56999999999999995,    ,0,0,,0,0,0,0,73.5,0,0,0.28199999999999997,235.59999999999999,131,250.69309999999999,0,Food Processing - Bakery/Dairy/Fruits/Others,95,71,-1073442796,247
ICEMAKEEQ           ,ICE Make Refrigerati ,10,1903,15.672000000000001,32.185899999999997,129.1825,7.8343999999999996,4.9989999999999997,1.2,0.0402,15.529999999999999,    ,0,0,,0,0,0,0,74.959999999999994,0,0,0.83799999999999997,135.48439999999999,89,133.7423,0,Food Processing - Bakery/Dairy/Fruits/Others,86.450000000000003,26,-1073442796,247
542935              ,ICL Organic Dairy ,10,1903,6.0015999999999998,13.0459,15.698499999999999,0.2762,0.46029999999999999,0,0,3.52,    ,0,0,,0,0,0,0,47.990000000000002,0,0,0.219,14.7041,25,14.390000000000001,0,Food Processing - Bakery/Dairy/Fruits/Others,24.5,11,-1073442796,247
540850              ,Jhandewalas Foods ,10,2003,10.260300000000001,-6.8768000000000002,47.701000000000001,-23.731100000000001,-23.128900000000002,0,3.0973000000000002,0,    ,0,0,,0,0,0,0,71.620000000000005,0,0,0.58199999999999996,6.3101000000000003,8,56.152099999999997,0,Food Processing - Bakery/Dairy/Fruits/Others,6.1500000000000004,4,-1073442796,247
541352              ,Megastar Foods*,10,2003,9.9037000000000006,22.3246,162.96639999999999,3.4039000000000001,3.4369999999999998,0,0.92710000000000004,15.390000000000001,    ,0,0,,0,0,0,0,68.069999999999993,0,0,0.13400000000000001,28.720700000000001,99,48.406300000000002,0,Food Processing - Bakery/Dairy/Fruits/Others,29,25,-1073442796,247
SARVESHWARSM        ,Sarveshwar Foods ,10,1903,24.5672,46.652299999999997,230.35079999999999,9.1732999999999993,3.734,0,0.75280000000000002,8,    ,0,0,,0,0,0,0,73.670000000000002,0,0,1.52,29.2349,22,115.3961,0,Food Processing - Bakery/Dairy/Fruits/Others,11.9,8,-1073442796,247
540757              ,Sheetal Cool Product ,10,2003,10.5,46.380800000000001,258.92919999999998,9.8094999999999999,9.3423999999999996,0,1.0325,20.140000000000001,    ,0,0,,0,0,0,0,55.890000000000001,0,0,0.53300000000000003,169.05000000000001,186,206.14779999999999,0,Food Processing - Bakery/Dairy/Fruits/Others,161,84,-1073442796,247
540332              ,Tanvi Foods (India)*,10,2003,5.3666999999999998,49.470799999999997,81.712599999999995,1.6896,3.1482999999999999,0,0.82379999999999998,6.3600000000000003,    ,0,0,,0,0,0,0,57.359999999999999,15.289999999999999,0,0.156,32.200600000000001,66,52.564100000000003,0,Food Processing - Bakery/Dairy/Fruits/Others,60,37,-1073442796,247
ASLINDSM            ,ASL Industries ,10,1903,10.417,28.9619,67.268900000000002,-3.4018000000000002,-3.2656999999999998,0,0.77700000000000002,0,    ,0,0,,0,0,0,0,46.100000000000001,0,0,8.7999999999999995E-2,10.5212,11,33.699300000000001,0,Forgings,10.1,5,-1073442796,247
GANGAFORGESM        ,Ganga Forging ,10,1903,7.9473000000000003,17.758500000000002,27.875299999999999,0.52110000000000001,0.65580000000000005,0,0.82940000000000003,3.6899999999999999,    ,0,0,,0,0,0,0,67.629999999999995,0,0,9.6000000000000002E-2,16.411200000000001,21,28.032,0,Forgings,20.649999999999999,9,-1073442796,247
543229              ,Samrat Forgings*,10,2003,5.0065999999999997,34.8611,82.109300000000005,3.9100000000000003E-2,7.8200000000000006E-2,0,2.1890999999999998,0.22,    ,0,0,,0,0,0,0,0,0,0,0,21.828800000000001,44,59.2943,0,Forgings,43.600000000000001,44,-1073442796,247
TIRUPATIFLBE        ,Tirupati Forge ,10,2003,11.199999999999999,16.732099999999999,27.620000000000001,0.27000000000000002,0.24110000000000001,0,0.28599999999999998,1.4399999999999999,    ,0,0,,0,0,0,0,57.490000000000002,48.079999999999998,0,0.214,29.064,38,33.155200000000001,0,Forgings,25.949999999999999,21,-1073442796,247
LEXUSSM             ,Lexus Granito(India) ,10,1903,19.1907,35.766300000000001,132.22139999999999,0.33310000000000001,0.1736,0,0.78669999999999995,0.47999999999999998,    ,0,0,,0,0,0,0,51.740000000000002,0,0,0.52600000000000002,28.977900000000002,23,82.9315,0,Granites/Marbles,15.1,5,-1073442796,247
540072              ,Shiva Granito Export ,10,2003,13.215,10.696400000000001,14.4779,-0.16089999999999999,-0.12180000000000001,0,0.52800000000000002,0,    ,0,0,,0,0,0,0,68.209999999999994,0,0,0.22800000000000001,2.5108000000000001,4,10.063800000000001,0,Granites/Marbles,1.8999999999999999,2,-1073442796,247
540694              ,ANG Lifesciences Ind ,10,2003,5.1833,66.666700000000006,126.83110000000001,6.0956000000000001,11.7601,0,0.64970000000000006,17.640000000000001,    ,0,0,,0,0,0,0,71,67.540000000000006,0,0.35599999999999998,40.196599999999997,90,54.517200000000003,0,Hospitals & Medical Services,77.549999999999997,27,-1073442796,247
542248              ,Deccan Health Care*,10,2003,15.7134,48.5139,42.244100000000003,10.087400000000001,6.4196,0,1.1299999999999999E-2,13.23,    ,0,0,,0,0,0,0,35.939999999999998,0,0,0.73399999999999999,50.2044,84,47.627600000000001,0,Hospitals & Medical Services,31.949999999999999,19,-1073442796,247
